Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[cell type]	Characteristics[time]	Unit[time unit]	Term Source REF	Term Accession Number	Characteristics[infect]	Material Type	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Extract Name	Comment[spike sequence file]	Comment[spike concentration file]	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Factor Value[time]	Unit[time unit]	Term Source REF	Term Accession Number	Factor Value[infect]	Factor Value[cell type]
1771-019-267-B9	ERS1064064	SAMEA3876930	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-B9	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-B9	sequencing assay	ERX1348461	1771-019-267-B9.fastq.gz	1771-019-267-B9.fastq.gz	ERR1276874	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/004/ERR1276874/ERR1276874_1.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-B9	ERS1064064	SAMEA3876930	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-B9	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-B9	sequencing assay	ERX1348461	1771-019-267-B9.fastq.gz	1771-019-267-B9.fastq.gz	ERR1276874	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/004/ERR1276874/ERR1276874_2.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-C1	ERS1064065	SAMEA3876931	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-C1	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-C1	sequencing assay	ERX1348462	1771-019-267-C1.fastq.gz	1771-019-267-C1.fastq.gz	ERR1276875	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/005/ERR1276875/ERR1276875_1.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-C1	ERS1064065	SAMEA3876931	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-C1	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-C1	sequencing assay	ERX1348462	1771-019-267-C1.fastq.gz	1771-019-267-C1.fastq.gz	ERR1276875	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/005/ERR1276875/ERR1276875_2.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-C10	ERS1064066	SAMEA3876932	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-C10	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-C10	sequencing assay	ERX1348463	1771-019-267-C10.fastq.gz	1771-019-267-C10.fastq.gz	ERR1276876	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/006/ERR1276876/ERR1276876_1.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-C10	ERS1064066	SAMEA3876932	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-C10	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-C10	sequencing assay	ERX1348463	1771-019-267-C10.fastq.gz	1771-019-267-C10.fastq.gz	ERR1276876	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/006/ERR1276876/ERR1276876_2.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-C2	ERS1064067	SAMEA3876933	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-C2	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-C2	sequencing assay	ERX1348464	1771-019-267-C2.fastq.gz	1771-019-267-C2.fastq.gz	ERR1276877	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/007/ERR1276877/ERR1276877_1.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-C2	ERS1064067	SAMEA3876933	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-C2	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-C2	sequencing assay	ERX1348464	1771-019-267-C2.fastq.gz	1771-019-267-C2.fastq.gz	ERR1276877	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/007/ERR1276877/ERR1276877_2.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-C4	ERS1064068	SAMEA3876934	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-C4	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-C4	sequencing assay	ERX1348465	1771-019-267-C4.fastq.gz	1771-019-267-C4.fastq.gz	ERR1276878	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/008/ERR1276878/ERR1276878_1.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-C4	ERS1064068	SAMEA3876934	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-C4	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-C4	sequencing assay	ERX1348465	1771-019-267-C4.fastq.gz	1771-019-267-C4.fastq.gz	ERR1276878	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/008/ERR1276878/ERR1276878_2.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-C5	ERS1064069	SAMEA3876935	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-C5	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-C5	sequencing assay	ERX1348466	1771-019-267-C5.fastq.gz	1771-019-267-C5.fastq.gz	ERR1276879	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/009/ERR1276879/ERR1276879_1.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-C5	ERS1064069	SAMEA3876935	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-C5	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-C5	sequencing assay	ERX1348466	1771-019-267-C5.fastq.gz	1771-019-267-C5.fastq.gz	ERR1276879	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/009/ERR1276879/ERR1276879_2.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-C6	ERS1064070	SAMEA3876936	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-C6	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-C6	sequencing assay	ERX1348467	1771-019-267-C6.fastq.gz	1771-019-267-C6.fastq.gz	ERR1276880	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/000/ERR1276880/ERR1276880_1.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-C6	ERS1064070	SAMEA3876936	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-C6	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-C6	sequencing assay	ERX1348467	1771-019-267-C6.fastq.gz	1771-019-267-C6.fastq.gz	ERR1276880	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/000/ERR1276880/ERR1276880_2.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-C8	ERS1064071	SAMEA3876937	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-C8	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-C8	sequencing assay	ERX1348468	1771-019-267-C8.fastq.gz	1771-019-267-C8.fastq.gz	ERR1276881	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/001/ERR1276881/ERR1276881_1.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-C8	ERS1064071	SAMEA3876937	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-C8	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-C8	sequencing assay	ERX1348468	1771-019-267-C8.fastq.gz	1771-019-267-C8.fastq.gz	ERR1276881	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/001/ERR1276881/ERR1276881_2.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-C9	ERS1064072	SAMEA3876938	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-C9	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-C9	sequencing assay	ERX1348469	1771-019-267-C9.fastq.gz	1771-019-267-C9.fastq.gz	ERR1276882	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/002/ERR1276882/ERR1276882_1.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-C9	ERS1064072	SAMEA3876938	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-C9	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-C9	sequencing assay	ERX1348469	1771-019-267-C9.fastq.gz	1771-019-267-C9.fastq.gz	ERR1276882	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/002/ERR1276882/ERR1276882_2.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-D12	ERS1064073	SAMEA3876939	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-D12	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-D12	sequencing assay	ERX1348470	1771-019-267-D12.fastq.gz	1771-019-267-D12.fastq.gz	ERR1276883	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/003/ERR1276883/ERR1276883_1.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-D12	ERS1064073	SAMEA3876939	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-D12	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-D12	sequencing assay	ERX1348470	1771-019-267-D12.fastq.gz	1771-019-267-D12.fastq.gz	ERR1276883	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/003/ERR1276883/ERR1276883_2.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-D2	ERS1064074	SAMEA3876940	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-D2	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-D2	sequencing assay	ERX1348471	1771-019-267-D2.fastq.gz	1771-019-267-D2.fastq.gz	ERR1276884	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/004/ERR1276884/ERR1276884_1.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-D2	ERS1064074	SAMEA3876940	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-D2	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-D2	sequencing assay	ERX1348471	1771-019-267-D2.fastq.gz	1771-019-267-D2.fastq.gz	ERR1276884	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/004/ERR1276884/ERR1276884_2.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-D3	ERS1064075	SAMEA3876941	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-D3	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-D3	sequencing assay	ERX1348472	1771-019-267-D3.fastq.gz	1771-019-267-D3.fastq.gz	ERR1276885	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/005/ERR1276885/ERR1276885_1.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-D3	ERS1064075	SAMEA3876941	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-D3	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-D3	sequencing assay	ERX1348472	1771-019-267-D3.fastq.gz	1771-019-267-D3.fastq.gz	ERR1276885	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/005/ERR1276885/ERR1276885_2.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-D9	ERS1064076	SAMEA3876942	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-D9	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-D9	sequencing assay	ERX1348473	1771-019-267-D9.fastq.gz	1771-019-267-D9.fastq.gz	ERR1276886	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/006/ERR1276886/ERR1276886_1.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-D9	ERS1064076	SAMEA3876942	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-D9	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-D9	sequencing assay	ERX1348473	1771-019-267-D9.fastq.gz	1771-019-267-D9.fastq.gz	ERR1276886	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/006/ERR1276886/ERR1276886_2.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-E1	ERS1064077	SAMEA3876943	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-E1	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-E1	sequencing assay	ERX1348474	1771-019-267-E1.fastq.gz	1771-019-267-E1.fastq.gz	ERR1276887	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/007/ERR1276887/ERR1276887_1.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-E1	ERS1064077	SAMEA3876943	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-E1	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-E1	sequencing assay	ERX1348474	1771-019-267-E1.fastq.gz	1771-019-267-E1.fastq.gz	ERR1276887	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/007/ERR1276887/ERR1276887_2.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-E10	ERS1064078	SAMEA3876944	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-E10	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-E10	sequencing assay	ERX1348475	1771-019-267-E10.fastq.gz	1771-019-267-E10.fastq.gz	ERR1276888	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/008/ERR1276888/ERR1276888_1.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-E10	ERS1064078	SAMEA3876944	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-E10	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-E10	sequencing assay	ERX1348475	1771-019-267-E10.fastq.gz	1771-019-267-E10.fastq.gz	ERR1276888	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/008/ERR1276888/ERR1276888_2.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-E12	ERS1064079	SAMEA3876945	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-E12	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-E12	sequencing assay	ERX1348476	1771-019-267-E12.fastq.gz	1771-019-267-E12.fastq.gz	ERR1276889	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/009/ERR1276889/ERR1276889_1.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-E12	ERS1064079	SAMEA3876945	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-E12	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-E12	sequencing assay	ERX1348476	1771-019-267-E12.fastq.gz	1771-019-267-E12.fastq.gz	ERR1276889	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/009/ERR1276889/ERR1276889_2.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
1771-019-267-E2	ERS1064080	SAMEA3876946	Mus musculus	Dendritic Cell CD8a-	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-019-267-E2	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-019-267-E2	sequencing assay	ERX1348477	1771-019-267-E2.fastq.gz	1771-019-267-E2.fastq.gz	ERR1276890	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/000/ERR1276890/ERR1276890_1.fastq.gz	0	day	EFO	UO_0000033	none	Dendritic Cell CD8a-
